Artist,Track,Loudness,Acousticness,Tempo,Url_youtube
Lecrae,I'll Find You (feat. Tori Kelly),-5.856,0.126,135.118,https://www.youtube.com/watch?v=Jv8IqJm6q7w
Lecrae,WALK,-3.9,0.117,138.109,https://www.youtube.com/watch?v=zPy6fnaYbgg
Lecrae,Can’t Tell It All (Remix),-8.004,0.283,127.976,https://www.youtube.com/watch?v=Imlt9qozNNk
Lecrae,This is My Time,-9.049,0.00254,176.903,https://www.youtube.com/watch?v=DTakCndtK4s
Lecrae,Take Me Up,-7.338,0.0773,139.954,https://www.youtube.com/watch?v=tAuf6zY2x38
Lecrae,Where We Come From,-11.16,0.199,178.069,https://www.youtube.com/watch?v=OUSjNiAkx9o
Lecrae,Spread The Opps,-7.588,0.0236,150.019,https://www.youtube.com/watch?v=zcFajQKAe48
Lecrae,Still In America,-5.394,0.143,139.943,https://www.youtube.com/watch?v=V6fWXDTjF44
Steve Miller Band,The Joker,-9.616,0.365,83.293,https://www.youtube.com/watch?v=dV3AziKTBUo
Steve Miller Band,Rock'n Me,-11.35,0.297,122.433,https://www.youtube.com/watch?v=pIF9hCgImTY
Steve Miller Band,Take The Money And Run,-12.923,0.0552,99.3,https://www.youtube.com/watch?v=VvCcD-BByOc
Steve Miller Band,Abracadabra,-13.261,0.0749,127.488,https://www.youtube.com/watch?v=tY8B0uQpwZs
Steve Miller Band,Fly Like An Eagle,-12.769,0.61,100.08,https://www.youtube.com/watch?v=snrO4G8ed5I
Steve Miller Band,Jet Airliner,-11.5,0.0737,122.956,https://www.youtube.com/watch?v=sYH3orzrItA
Steve Miller Band,The Joker,-13.487,0.454,165.451,https://www.youtube.com/watch?v=dV3AziKTBUo
Steve Miller Band,Jungle Love,-12.325,0.198,145.827,https://www.youtube.com/watch?v=8Gkg3Ck37k0
Steve Miller Band,Jet Airliner,-12.923,0.0405,122.872,https://www.youtube.com/watch?v=sYH3orzrItA
Steve Miller Band,Swingtown,-11.894,0.00589,131.329,https://www.youtube.com/watch?v=1jGYx0hMjM0
SDP,Die schönsten Tage,-5.737,0.608,120.048,https://www.youtube.com/watch?v=SXxvaMrMFnE
SDP,Wie viele Lieder muss ich noch schreiben?,-3.984,0.366,91.947,https://www.youtube.com/watch?v=4AFISrM9s88
SDP,Scheiße baut sich nicht von alleine,-5.292,0.0409,82.001,https://www.youtube.com/watch?v=3MM3JFzhAsw
SDP,Tanz aus der Reihe!,-4.497,0.174,92.002,https://www.youtube.com/watch?v=FM-5BPMnhm0
SDP,Ne Leiche,-4.396,0.393,139.985,https://www.youtube.com/watch?v=VP5B1UmgHfc
SDP,Die Nacht von Freitag auf Montag,-4.115,0.16,147.859,https://www.youtube.com/watch?v=388e_8mu1t4
SDP,Ich will nur dass du weißt - Radio Edit,-5.749,0.529,81.999,https://www.youtube.com/watch?v=cZ58odQo87A
SDP,Wenn ich groß bin,-4.666,0.237,99.867,https://www.youtube.com/watch?v=oTI3tRQ_-3k
SDP,Ich will mein Problem zurück,-5.271,0.0392,139.952,https://www.youtube.com/watch?v=pIMgCxqpNXg
SDP,Wer ficken will muss freundlich sein,-4.578,0.0917,93.972,https://www.youtube.com/watch?v=WR2pyxJIFrs
Alex Zurdo,Pentagrama,-7.547,0.0992,92.039,https://www.youtube.com/watch?v=Zwqn4ZL0w3w
Alex Zurdo,Cambiaste Mi Corazón,-5.609,0.585,100.048,https://www.youtube.com/watch?v=H_MzX6Iu3kY
Alex Zurdo,"A Pesar de Mí (feat. Un Corazón, Abby Valdez, Indiomar)",-2.855,0.0565,172.038,https://www.youtube.com/watch?v=Zcv9COf0rkU
Alex Zurdo,Cuando Yo Te Conocí feat. AZ Family,-5.823,0.266,89.977,https://www.youtube.com/watch?v=PsDghdJperY
Alex Zurdo,Sin Ti,-5.229,0.233,90.974,https://www.youtube.com/watch?v=czN1LfKO69s
Alex Zurdo,Bye Bye (feat. Oveja Cósmica),-3.308,0.177,95.009,https://www.youtube.com/watch?v=tF8R3J5yxXc
Alex Zurdo,Te Busco,-5.681,0.519,90.922,https://www.youtube.com/watch?v=b9AHzHHMfwY
Alex Zurdo,¿Pa' Qué Preguntan? (Remix),-4.729,0.256,97.002,https://www.youtube.com/watch?v=8eWHEp5LV0A
Alex Zurdo,Pentagrama (Remix) feat. Alex Campos,-6.769,0.178,92.047,https://www.youtube.com/watch?v=jY-_8CELufg
Alex Zurdo,"UNO (feat. Alex Zurdo, Funky, Redimi2, Christian Ponce, Almighty, Ander Bock)",-3.19,0.241,174.18,https://www.youtube.com/watch?v=z6oGFgxW6Lo
Marcela Gandara,Dame Tus Ojos (feat. Jesús Adrián Romero),-6.811,0.56,119.998,https://www.youtube.com/watch?v=T5gGDtW9l2Y
Marcela Gandara,Supe Que Me Amabas,-7.261,0.48,124.015,https://www.youtube.com/watch?v=AB2x_DII3W0
Marcela Gandara,Abres Camino (Way Maker),-7.485,0.13,132.073,https://www.youtube.com/watch?v=w6QhlERmyx4
Marcela Gandara,Tú Estás Aquí (feat. Jesús Adrián Romero),-7.168,0.416,120.981,https://www.youtube.com/watch?v=-ALOwx-RHm4
Marcela Gandara,Un Viaje Largo,-8.21,0.56,129.941,https://www.youtube.com/watch?v=oV9p5V_RJXU
Marcela Gandara,El Mismo Cielo,-6.77,0.696,97.977,https://www.youtube.com/watch?v=nR_QOzaJ0CI
Marcela Gandara,Pensaba En Ti,-6.139,0.413,139.97,https://www.youtube.com/watch?v=vASvc239yR4
Marcela Gandara,Si Sabes Donde Hallarlo (feat. Marcos Vidal),-7.085,0.644,141.448,https://www.youtube.com/watch?v=LxynO-Yo40A
Marcela Gandara,Más Que Un Anhelo,-6.935,0.259,127.919,https://www.youtube.com/watch?v=nlDjul0kMvE
Natasha Bedingfield,Unwritten,-6.333,0.00584,100.011,https://www.youtube.com/watch?v=b7k0a5hYnSI
Natasha Bedingfield,Pocketful of Sunshine,-3.896,0.191,110.021,https://www.youtube.com/watch?v=gte3BoXKwP0
Natasha Bedingfield,These Words,-7.665130587247492,0.28914578396898305,120.60413769941228,https://www.youtube.com/watch?v=e5RuGj0g1tk
Natasha Bedingfield,Shake up Christmas 2011 (Official Coca-Cola Christmas Song),-6.83,0.00176,82.009,https://www.youtube.com/watch?v=O_DnyvNg-Vg
Natasha Bedingfield,Love Like This (feat. Sean Kingston),-3.903,0.145,76.998,https://www.youtube.com/watch?v=BPTZVmJrIpo
Natasha Bedingfield,Love Song to the Earth,-7.243,0.032,140.044,https://www.youtube.com/watch?v=zBEGxqJKup8
Natasha Bedingfield,Soulmate,-5.805,0.462,170.049,https://www.youtube.com/watch?v=P27MPi3ZhCg
Natasha Bedingfield,Wild Horses,-9.801,0.867,133.891,https://www.youtube.com/watch?v=rdOVDnQLFxk
Natasha Bedingfield,Who I Am - (From “The Pirate Fairy”),-7.062,0.122,143.939,https://www.youtube.com/watch?v=Rg1_yb5mvDM
Natasha Bedingfield,Single,-5.624,0.0466,168.012,https://www.youtube.com/watch?v=2AwaA85nEbE
Emis Killa,Fuoco e benzina,-5.781,0.0497,79.92,https://www.youtube.com/watch?v=QSFA8zI9o6g
Emis Killa,Mon Fre - feat. Emis Killa,-3.802,0.0791,106.003,https://www.youtube.com/watch?v=YZMVk7BF_-w
Emis Killa,Parole di ghiaccio,-4.43,0.214,87.437,https://www.youtube.com/watch?v=vlfNL5cTfoE
Emis Killa,Bottiglie rotte (feat. Gemitaiz),-8.642,0.36,82.311,https://www.youtube.com/watch?v=-P9R5jQg5C4
Emis Killa,L'ultima volta - feat. Massimo Pericolo,-4.318,0.287,89.758,https://www.youtube.com/watch?v=IXA331We01A
Emis Killa,No Cap (feat. Geolier),-4.187,0.0579,134.107,https://www.youtube.com/watch?v=E7UBLgus-vQ
Emis Killa,Quella foto di noi due,-6.766,0.251,129.948,https://www.youtube.com/watch?v=wy9LmFAKaIM
Emis Killa,Lucifero,-5.803,0.0825,95.928,https://www.youtube.com/watch?v=LLqOFCUyKF4
Emis Killa,Maracanã,-5.299,0.0859,135.082,https://www.youtube.com/watch?v=MlHXpxbqjuo
Emis Killa,"PAROLA - feat. Lazza, Emis Killa",-7.028,0.311,164.092,https://www.youtube.com/watch?v=mD-rDwzEVhU
Starship,Nothing's Gonna Stop Us Now,-4.92,0.0299,95.99,https://www.youtube.com/watch?v=3wxyN3z9PL4
Starship,We Built This City,-4.897,0.052,144.091,https://www.youtube.com/watch?v=K1b8AhIsSYQ
Starship,Sara,-5.675,0.352,100.273,https://www.youtube.com/watch?v=32ScTb6_KHg
Starship,Don't Stop Believin',-4.87,0.024,119.328,https://www.youtube.com/watch?v=x3idGV-7kSQ
Starship,Sara,-10.298,0.229,103.043,https://www.youtube.com/watch?v=32ScTb6_KHg
Starship,It's Not Enough,-5.846,0.0408,96.882,https://www.youtube.com/watch?v=zSZnq5ZbP1w
Starship,Set the Night to Music,-7.787,0.374,127.746,https://www.youtube.com/watch?v=tYgwoPPNNcE
Starship,It's Not Over ('Til It's Over),-6.452,0.00549,129.091,https://www.youtube.com/watch?v=nVVCUuxStww
Starship,We Built This City (Re-Recorded) [Remastered],-8.205,0.191,140.067,https://www.youtube.com/watch?v=K1b8AhIsSYQ
Starship,The Burn,-5.681,0.0141,120.903,https://www.youtube.com/watch?v=Q3Cp3V_k9ss
Estelle,American Boy,-2.99,0.171,117.848,https://www.youtube.com/watch?v=Ic5vxw3eijY
Estelle,American Boy - Lost Frequencies Remix,-6.522,0.086,124.006,https://www.youtube.com/watch?v=f2qG2zgEeXg
Estelle,Oh No,-12.121,0.213,105.966,https://www.youtube.com/watch?v=YhMeox5ngb0
Estelle,Freak,-8.886,0.00364,128.045,https://www.youtube.com/watch?v=9rN5XmvRuK0
Estelle,Come Over - Radio Version,-3.384,0.0257,82.159,https://www.youtube.com/watch?v=2SWpjwNufCc
Estelle,Come Over,-3.465,0.0261,81.997,https://www.youtube.com/watch?v=uSRE8aTy5GE
Estelle,Lights Out,-4.021,0.0606,145.101,https://www.youtube.com/watch?v=LI_exQNIBrs
Estelle,Set Me On Fire,-6.364,0.144,80.507,https://www.youtube.com/watch?v=dAaf94zqLoM
Estelle,Steven Universe Future (Opening Theme) / Title Card,-10.756,0.438,92.769,https://www.youtube.com/watch?v=jyXcuzfXXfs
Estelle,One Love (feat. Estelle) - Chuckie and Fatman Scoop Remix,-6.775,0.0158,127.997,https://www.youtube.com/watch?v=iZhlMZHimg4
D.O.E.,The Way I Are - Radio Edit,-7.256,0.183,114.711,https://www.youtube.com/watch?v=U5rLz5AZBIA
D.O.E.,Future Millionaires,-3.828,0.12,160.123,https://www.youtube.com/watch?v=rE6OwUaPDms
D.O.E.,Never Falling Off - prod. DJ Concept,-7.232,0.0301,111.979,https://www.youtube.com/watch?v=ADdoUhx4LY0
D.O.E.,Reminder,-9.729,0.626,88.613,https://www.youtube.com/watch?v=JZjAg6fK-BQ
D.O.E.,Reset,-9.507,0.147,128.174,https://www.youtube.com/watch?v=_3YPik6HTpw
D.O.E.,Castaways,-12.028,0.281,143.356,https://www.youtube.com/watch?v=pOtXFVyP_hk
D.O.E.,Forever Love,-8.551,0.906,101.314,https://www.youtube.com/watch?v=iA8huEmBjK0
Espinoza Paz,Como Duele Equivocarse,-5.972,0.407,78.447,https://www.youtube.com/watch?v=5GDzcny5PIw
Espinoza Paz,La Mushasha Shula,-6.171,0.44,105.017,https://www.youtube.com/watch?v=UraVEMzT9YQ
Espinoza Paz,Lo Intentamos,-6.508,0.54,137.959,https://www.youtube.com/watch?v=ZPG4XpZgUok
Espinoza Paz,Un Hombre Normal,-8.709,0.753,105.937,https://www.youtube.com/watch?v=DISJhNBhjPY
Espinoza Paz,El Próximo Viernes,-7.67,0.822,136.115,https://www.youtube.com/watch?v=79xXIGiltEo
Espinoza Paz,Perdí la Pose,-4.957,0.489,174.476,https://www.youtube.com/watch?v=Qcqa-RD6QVo
Espinoza Paz,Qué Mal Te Ves Sin Mí,-6.782,0.398,88.19,https://www.youtube.com/watch?v=Rb8_lHCh7KI
Espinoza Paz,Soltero Feliz,-5.753,0.442,167.059,https://www.youtube.com/watch?v=LeySScMRWho
Espinoza Paz,Que Te Lo Crea Tu Madre,-6.535,0.593,155.894,https://www.youtube.com/watch?v=iPvRS9si5n0
Espinoza Paz,Olvido Intencional,-6.094,0.188,102.032,https://www.youtube.com/watch?v=b-Nzq9SkLIo
Capo,ISABELLE,-6.17,0.1,94.025,https://www.youtube.com/watch?v=JiaWCah7Nfs
Capo,DOPPELLEBEN (feat. Bausa),-7.806,0.841,89.439,https://www.youtube.com/watch?v=E6gwzgngukQ
Capo,GHETTOGIRL,-6.44,0.0572,149.61,https://www.youtube.com/watch?v=McOM-cNeiA8
Capo,PECHSCHWARZ,-10.979,0.152,108.049,https://www.youtube.com/watch?v=1T5TqgLjo_E
Capo,Lambo Diablo GT (feat. Nimo & Juju) - Remix,-7.461,0.445,114.997,https://www.youtube.com/watch?v=_b61hg8UlZM
Capo,Komm wir chillen (feat. Yonii & Bausa),-6.025,0.0161,102.007,https://www.youtube.com/watch?v=V76yIymIeAc
Capo,Run Run Run,-7.49,0.361,103.967,https://www.youtube.com/watch?v=DZ642eyJZDI
Capo,Alles auf Rot,-6.704,0.212,121.987,https://www.youtube.com/watch?v=CDUWIBD8uZI
Capo,Lambo Diablo GT (feat. Nimo),-7.657,0.573,114.994,https://www.youtube.com/watch?v=RLrQz_GsN0M
Capo,HIMALAYA,-9.663,0.173,103.914,https://www.youtube.com/watch?v=HSXOhLZaxDA
Reyli Barba,Amor del Bueno,-6.931,0.317,131.975,https://www.youtube.com/watch?v=g03Q7ccI2zA
Reyli Barba,Desde Que Llegaste,-9.727,0.331,134.048,https://www.youtube.com/watch?v=AZHWpipA2A0
Reyli Barba,"16,437 Días",-7.921,0.39,95.98,https://www.youtube.com/watch?v=t0ubIWY4r7I
Reyli Barba,La Descarada,-5.956,0.337,90.294,https://www.youtube.com/watch?v=SBSg38lA2LA
Reyli Barba,Color Esperanza / Sólo le Pido a Dios - Versión México,-5.241,0.173,95.989,https://www.youtube.com/watch?v=NE1Z9ZRKFXU
Reyli Barba,Contigo Quiero,-14.932,0.486,95.076,https://www.youtube.com/watch?v=dgje1zFxLJI
Reyli Barba,Al Fin Me Armé de Valor,-5.279,0.0352,133.955,https://www.youtube.com/watch?v=DDDxBVTbZRM
Reyli Barba,We Never Give Up (Todo Venceremos),-8.952,0.0631,119.923,https://www.youtube.com/watch?v=Z0eo8VFWSU0
Reyli Barba,Amor del Bueno (with Miguel Bosé),-6.966,0.577,132.016,https://www.youtube.com/watch?v=g03Q7ccI2zA
Arctic Monkeys,I Wanna Be Yours,-9.345,0.136,67.528,https://www.youtube.com/watch?v=-cfNldzgYCQ
Arctic Monkeys,Do I Wanna Know?,-7.596,0.186,85.03,https://www.youtube.com/watch?v=bpOSxM0rNPM
Arctic Monkeys,Why'd You Only Call Me When You're High?,-6.478,0.0483,92.004,https://www.youtube.com/watch?v=6366dxFf-Os
Arctic Monkeys,505,-5.866,0.00237,140.267,https://www.youtube.com/watch?v=iIfl5k2nQBQ
Arctic Monkeys,R U Mine?,-5.692,0.00616,97.094,https://www.youtube.com/watch?v=VQH8ZTgna3Q
Arctic Monkeys,Snap Out Of It,-6.455,0.249,130.014,https://www.youtube.com/watch?v=H8tLS_NOWLs
Arctic Monkeys,Fluorescent Adolescent,-5.29,0.00178,112.115,https://www.youtube.com/watch?v=ma9I9VBKPiw
Arctic Monkeys,Arabella,-6.986,0.0202,179.949,https://www.youtube.com/watch?v=Nj8r3qmOoZ8
Arctic Monkeys,Knee Socks,-8.323,0.123,97.975,https://www.youtube.com/watch?v=2sM9Cn7ox6g
Arctic Monkeys,When The Sun Goes Down,-4.758,0.0341,169.152,https://www.youtube.com/watch?v=EqkBRVukQmE
Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,-6.083,0.899,177.115,https://www.youtube.com/watch?v=Mx_OexsUI2M
Rihanna,Love On The Brain,-4.83,0.0717,172.006,https://www.youtube.com/watch?v=0RyInjfgNc4
Rihanna,Umbrella,-4.603,0.00864,174.028,https://www.youtube.com/watch?v=CvBfHwUxHIk
Rihanna,Needed Me,-8.091,0.11,110.898,https://www.youtube.com/watch?v=wfN4PVaOU5Q
Rihanna,This Is What You Came For,-2.787,0.199,123.962,https://www.youtube.com/watch?v=kOkQ4T5WO9E
Rihanna,Don't Stop The Music,-5.582,0.0336,122.668,https://www.youtube.com/watch?v=yd8jh9QYfEs
Rihanna,Only Girl (In The World),-4.233,0.112,125.911,https://www.youtube.com/watch?v=pa14VNsdSYM
Rihanna,Pon de Replay,-8.415,0.000155,99.019,https://www.youtube.com/watch?v=oEauWw9ZGrA
Rihanna,Stay,-10.164,0.945,111.893,https://www.youtube.com/watch?v=JF8BRvqGCNs
Rihanna,We Found Love,-4.485,0.025,127.986,https://www.youtube.com/watch?v=tg00YEETFzg
Arcángel,La Jumpa,-14.52,0.111,140.02,https://www.youtube.com/watch?v=S0_888ZjlAA
Arcángel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),-9.446,0.54,120.054,https://www.youtube.com/watch?v=CUYrEiymUMY
Arcángel,Si Se Da - Remix,-5.612,0.441,93.999,https://www.youtube.com/watch?v=CbEst0K063c
Arcángel,Bottas,-5.522,0.392,123.979,https://www.youtube.com/watch?v=E6hq7sCwmU0
Arcángel,JS4E,-7.663,0.36,115.055,https://www.youtube.com/watch?v=rAr3-Pn9yRI
Arcángel,Pa' Que La Pases Bien,-5.684,0.00758,110.008,https://www.youtube.com/watch?v=8ZEK1OJ5SCA
Arcángel,Infeliz,-3.147,0.366,176.073,https://www.youtube.com/watch?v=JstXiHCHycI
Arcángel,La Ruta,-5.662,0.431,99.915,https://www.youtube.com/watch?v=rTInvf-pTV4
Arcángel,Me Ama Me Odia,-9.474,0.226,135.993,https://www.youtube.com/watch?v=1d-gDKqgBM0
Arcángel,Me Acostumbre (feat. Bad Bunny),-7.242,0.641,124.041,https://www.youtube.com/watch?v=xKKeqlBQ3Js
De La Ghetto,ULTRA SOLO REMIX,-4.627,0.0777,109.97,https://www.youtube.com/watch?v=Qm_tHR9iwGo
De La Ghetto,La Máquina,-5.869,0.0308,95.027,https://www.youtube.com/watch?v=WLU9YCIXCtM
De La Ghetto,Sensacion Del Bloque,-7.129,0.0977,92.006,https://www.youtube.com/watch?v=TVH9YaQpqAI
De La Ghetto,AIRBNB,-4.799,0.258,90.934,https://www.youtube.com/watch?v=J_IIEtm4CGk
De La Ghetto,Loco Por Perrearte - Remix,-4.034,0.0147,93.987,https://www.youtube.com/watch?v=8y3-7OHxGPI
De La Ghetto,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",-3.112,0.165,94.968,https://www.youtube.com/watch?v=p03TIGqEc8o
De La Ghetto,La Ocasión,-6.063,0.293,134.045,https://www.youtube.com/watch?v=XngTiXBPmEE
De La Ghetto,Instagram - Remix,-2.825,0.199,179.951,https://www.youtube.com/watch?v=8wZaUtuQkzM
De La Ghetto,Si Quieren Frontear,-3.247,0.125,81.536,https://www.youtube.com/watch?v=hsw8e1n1w4A
De La Ghetto,Caile,-7.034,0.15,129.972,https://www.youtube.com/watch?v=X2qTgFv6XlM
Jul,La Bellavita (feat. Jul),-5.048,0.025,139.927,https://www.youtube.com/watch?v=sCtfywzUpbY
Jul,La bandite,-6.771,0.666,122.491,https://www.youtube.com/watch?v=RMNCkopwr08
Jul,J'ai tout su,-4.889,0.0978,175.903,https://www.youtube.com/watch?v=xC8fNydumzs
Jul,Cœur blanc,-7.061,0.00973,135.999,https://www.youtube.com/watch?v=_zC-EPlakho
Jul,Namek,-7.731,0.755,88.127,https://www.youtube.com/watch?v=PU9AH--uR28
Jul,La street,-4.041,0.132,134.918,https://www.youtube.com/watch?v=3dFW8Pmu93Y
Jul,Bande organisée,-2.762,0.117,142.948,https://www.youtube.com/watch?v=-CVn3-3g_BI
Jul,Beuh à la noix de coco,-4.157,0.422,88.024,https://www.youtube.com/watch?v=xHio3AVjsOY
Jul,Le 100 le 100,-5.197,0.404,140.009,https://www.youtube.com/watch?v=uFeociUiZjc
Macklemore,Can't Hold Us (feat. Ray Dalton),-4.468,0.0267,146.097,https://www.youtube.com/watch?v=2zNSgSzhBfM
Macklemore,Thrift Shop (feat. Wanz),-6.986,0.0633,94.993,https://www.youtube.com/watch?v=QK8mJJJvaes
Macklemore,Glorious (feat. Skylar Grey),-5.126,0.0323,139.994,https://www.youtube.com/watch?v=7OrLroFa0AI
Macklemore,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),-6.976,0.179,113.778,https://www.youtube.com/watch?v=8OwVaewDtS8
Macklemore,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",-4.084,0.188,92.207,https://www.youtube.com/watch?v=pjTj-_55WZ8
Macklemore,Good Old Days (feat. Kesha),-8.162,0.446,122.964,https://www.youtube.com/watch?v=1yYV9-KoSUM
Macklemore,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",-4.402,0.0916,109.725,https://www.youtube.com/watch?v=JGhoLcsr8GA
Macklemore,White Walls (feat. ScHoolboy Q & Hollis),-5.545,0.0545,116.492,https://www.youtube.com/watch?v=8PLifPUIuic
Macklemore,CHANT (feat. Tones And I),-5.347,0.213,112.176,https://www.youtube.com/watch?v=MLuDL-TlJgg
Macklemore,MANIAC (feat. Windser),-7.434,0.137,152.051,https://www.youtube.com/watch?v=MkrKSgwtVk0
Panic! At The Disco,House of Memories,-5.051,0.00272,109.952,https://www.youtube.com/watch?v=PgUBhEf59Dg
Panic! At The Disco,High Hopes,-2.729,0.193,82.014,https://www.youtube.com/watch?v=IPXIgEAGe4U
Panic! At The Disco,ME! (feat. Brendon Urie of Panic! At The Disco),-4.105,0.033,182.162,https://www.youtube.com/watch?v=FuXNumBwDOM
Panic! At The Disco,I Write Sins Not Tragedies,-4.106,0.0807,170.094,https://www.youtube.com/watch?v=vc6vs-l5dkc
Panic! At The Disco,Death of a Bachelor,-5.527,0.0137,139.256,https://www.youtube.com/watch?v=R03cqGg40GU
Panic! At The Disco,Emperor's New Clothes,-4.947,0.00302,94.481,https://www.youtube.com/watch?v=7qFF2v8VsaA
Panic! At The Disco,Don't Threaten Me with a Good Time,-4.476,0.0154,183.825,https://www.youtube.com/watch?v=H5NqIsnyTG8
Panic! At The Disco,The Ballad of Mona Lisa,-4.18,0.000362,124.113,https://www.youtube.com/watch?v=gOgpdp3lP8M
Panic! At The Disco,"Hey Look Ma, I Made It",-3.337,0.0137,107.936,https://www.youtube.com/watch?v=BzbxacRr5Gk
Panic! At The Disco,Victorious,-4.518,0.00205,110.01,https://www.youtube.com/watch?v=AUChk0lxF44
Paramore,Still into You,-3.763,0.0098,136.01,https://www.youtube.com/watch?v=OblL026SvD4
Paramore,Misery Business,-3.677,0.00272,172.977,https://www.youtube.com/watch?v=aCyGvGEtOwc
Paramore,All I Wanted,-4.559,0.0192,144.036,https://www.youtube.com/watch?v=W7nmB20qJv4
Paramore,Hard Times,-5.379,0.00647,119.965,https://www.youtube.com/watch?v=AEB6ibtdPZc
Paramore,The Only Exception,-6.607,0.144,137.715,https://www.youtube.com/watch?v=-J7J_IWUhls
Paramore,Ain't It Fun,-3.681,0.154,104.031,https://www.youtube.com/watch?v=EFEmTsfFL5A
Paramore,Decode,-4.219,0.000686,164.057,https://www.youtube.com/watch?v=RvnkAtWcKYg
Paramore,C’est Comme Ça,-5.603,0.00206,131.949,https://www.youtube.com/watch?v=0tGeMr5iXoA
Paramore,Interlude: I'm Not Angry Anymore,-13.694,0.965,112.412,https://www.youtube.com/watch?v=nzjJMP4Psbk
Paramore,This Is Why,-6.884,0.00433,123.045,https://www.youtube.com/watch?v=xIYJ7VaSxYY
Ne-Yo,Time of Our Lives,-5.797,0.0921,124.022,https://www.youtube.com/watch?v=bTXJQ5ql5Fw
Ne-Yo,So Sick,-8.336,0.246,92.791,https://www.youtube.com/watch?v=IxszlJppRQI
Ne-Yo,Miss Independent,-5.693,0.522,171.86,https://www.youtube.com/watch?v=k6M5C-oKw9k
Ne-Yo,Because Of You,-5.784,0.528,109.97,https://www.youtube.com/watch?v=atz_aZA3rf0
Ne-Yo,Sexy Love,-6.446,0.297,94.02,https://www.youtube.com/watch?v=mgaeGW-2z6w
Ne-Yo,Mad,-5.356,0.661,129.992,https://www.youtube.com/watch?v=sAYuOc7_TKg
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),-6.628,0.248,124.91,https://www.youtube.com/watch?v=crrOl0egI00
Ne-Yo,Closer,-6.461,0.028,126.051,https://www.youtube.com/watch?v=z_aC5xPQ2f4
Ne-Yo,She Knows,-5.799,0.0262,139.982,https://www.youtube.com/watch?v=Fk1ZO_980DI
Ne-Yo,Let's Go (feat. Ne-Yo),-2.932,0.00777,128.016,https://www.youtube.com/watch?v=LYZ6gXWZfZM
Gesaffelstein,I Was Never There,-4.008,0.142,113.26,https://www.youtube.com/watch?v=OlStmta0Vh4
Gesaffelstein,Lost in the Fire (feat. The Weeknd),-12.21,0.0933,100.966,https://www.youtube.com/watch?v=ZGDGdRIxvd0
Gesaffelstein,Hurt You,-7.227,0.263,183.932,https://www.youtube.com/watch?v=wKDU5pXhf5o
Gesaffelstein,Opr,-5.447,0.00268,101.033,https://www.youtube.com/watch?v=Q4sOcKVYKNc
Gesaffelstein,THE SUN (Prod. Gesaffelstein),-5.773,0.179,133.01,https://www.youtube.com/watch?v=syNGDDMYQzg
Gesaffelstein,Pursuit,-4.822,0.0619,108.982,https://www.youtube.com/watch?v=oRSijEW_cDM
Gesaffelstein,Viol,-6.964,7.65e-05,108.993,https://www.youtube.com/watch?v=cF4idCtdNVM
Gesaffelstein,Ever Now,-12.473,0.197,107.995,https://www.youtube.com/watch?v=LAe6Sm_MAdY
Gesaffelstein,Blast Off (feat. Pharrell Williams),-12.659,0.197,100.005,https://www.youtube.com/watch?v=HPTBaPZz27M
Gesaffelstein,Destinations,-11.19,0.189,102.014,https://www.youtube.com/watch?v=oGRxdKaW9DE
Atif Aslam,Tera Hone Laga Hoon,-5.353,0.548,119.982,https://www.youtube.com/watch?v=rTuxUAuJRyY
Atif Aslam,Tu Jaane Na,-3.969,0.361,120.042,https://www.youtube.com/watch?v=P8PWN1OmZOA
Atif Aslam,"Jeena Jeena (From ""Badlapur"")",-9.196,0.775,104.983,https://www.youtube.com/watch?v=zFdi834FiZ4
Atif Aslam,O'Meri Laila,-4.801,0.158,160.1,https://www.youtube.com/watch?v=49x8GA2axfc
Atif Aslam,Pehli Nazar Mein,-5.602,0.251,169.702,https://www.youtube.com/watch?v=BadBAMnPX0I
Atif Aslam,Pehli Dafa,-7.843,0.844,111.979,https://www.youtube.com/watch?v=SxTYjptEzZs
Atif Aslam,O Saathi,-7.421,0.588,89.839,https://www.youtube.com/watch?v=YuXLN23ZGQo
Atif Aslam,Main Rang Sharbaton Ka,-6.934,0.693,89.975,https://www.youtube.com/watch?v=GnzZyGQi2ps
Atif Aslam,Dil Diyan Gallan,-8.726,0.565,105.021,https://www.youtube.com/watch?v=SAcpESN_Fk4
Atif Aslam,Tere Sang Yaara,-7.351,0.651,75.899,https://www.youtube.com/watch?v=gIOea2pgfIo
Steve Aoki,Muñecas,-4.79,0.0278,89.89,https://www.youtube.com/watch?v=vuTPXmFXrak
Steve Aoki,Pursuit Of Happiness - Extended Steve Aoki Remix,-5.189,0.00949,128.013,https://www.youtube.com/watch?v=MdzSqVz8qrA
Steve Aoki,MIC Drop (Steve Aoki Remix) - Full Length Edition,-3.952,0.0114,170.01,https://www.youtube.com/watch?v=kTlv5_Bs8aw
Steve Aoki,Nataaoki,-4.961,0.07,119.982,https://www.youtube.com/watch?v=nyk82GVKkBo
